# Enlitens AI Processing Log Snapshot - October 29, 2025
# Source: /home/antons-gs/enlitens-ai/logs/logs/enlitens_complete_processing.log
# Total log lines: 48,612 | October 29 entries: 8,668
# Last updated: October 29, 2025 13:21

# === Initial Setup (from start of log) ===
2025-10-29 13:22:07,845 - src.agents.supervisor_agent - INFO - 📊 Agent founder_voice result keys: ['marketing_content', 'seo_content', 'website_copy', 'blog_content', 'social_media_content', 'content_creation_ideas', 'agent_name', 'processing_timestamp']
2025-10-29 13:22:07,845 - src.agents.supervisor_agent - INFO - 🔄 Executing agent: context_rag
2025-10-29 13:22:07,845 - src.agents.supervisor_agent - INFO - 📋 Agent context keys: ['document_id', 'document_text', 'client_insights', 'founder_insights', 'st_louis_context', 'processing_stage', 'intermediate_results', 'enhanced_data']
2025-10-29 13:22:07,845 - src.agents.base_agent - INFO - Agent ContextRAG starting processing
2025-10-29 13:22:07,845 - src.agents.base_agent - INFO - Agent ContextRAG completed successfully
2025-10-29 13:22:07,845 - src.agents.supervisor_agent - INFO - ✅ Agent context_rag completed successfully
2025-10-29 13:22:07,845 - src.agents.supervisor_agent - INFO - 📊 Agent context_rag result keys: ['context_enhanced', 'st_louis_relevance', 'regional_context']
2025-10-29 13:22:07,845 - src.agents.supervisor_agent - INFO - 🔄 Executing agent: marketing_seo
2025-10-29 13:22:07,845 - src.agents.supervisor_agent - INFO - 📋 Agent context keys: ['document_id', 'document_text', 'client_insights', 'founder_insights', 'st_louis_context', 'processing_stage', 'intermediate_results', 'final_context']
2025-10-29 13:22:07,845 - src.agents.base_agent - INFO - Agent MarketingSEO starting processing
2025-10-29 13:22:07,845 - src.synthesis.ollama_client - INFO - Generating response with model: llama3.1:8b
2025-10-29 13:22:12,550 - httpx - INFO - HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2025-10-29 13:22:12,550 - src.synthesis.ollama_client - INFO - Generated response length: 1291 characters
2025-10-29 13:22:12,582 - src.synthesis.ollama_client - INFO - OllamaClient initialized with base_url: http://localhost:11434 and default_model: qwen3:32b
2025-10-29 13:22:12,582 - src.synthesis.ollama_client - INFO - Attempt 1/3 for structured generation
2025-10-29 13:22:12,582 - src.synthesis.ollama_client - INFO - Generating response with model: qwen3:32b
2025-10-29 13:22:40,855 - httpx - INFO - HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2025-10-29 13:22:40,855 - src.synthesis.ollama_client - INFO - Generated response length: 1261 characters
2025-10-29 13:22:40,855 - src.synthesis.ollama_client - INFO - Direct JSON parsing successful
2025-10-29 13:22:40,855 - src.synthesis.ollama_client - INFO - Successfully validated response with 6 keys
2025-10-29 13:22:40,855 - src.synthesis.ollama_client - INFO - Attempt 1/3 for structured generation
2025-10-29 13:22:40,855 - src.synthesis.ollama_client - INFO - Generating response with model: qwen3:32b
2025-10-29 13:23:06,456 - httpx - INFO - HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2025-10-29 13:23:06,457 - src.synthesis.ollama_client - INFO - Generated response length: 1399 characters
2025-10-29 13:23:06,457 - src.synthesis.ollama_client - INFO - Direct JSON parsing successful
2025-10-29 13:23:06,457 - src.synthesis.ollama_client - INFO - Successfully validated response with 5 keys
2025-10-29 13:23:06,457 - src.synthesis.ollama_client - INFO - Attempt 1/3 for structured generation
2025-10-29 13:23:06,457 - src.synthesis.ollama_client - INFO - Generating response with model: qwen3:32b
2025-10-29 13:23:20,681 - httpx - INFO - HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2025-10-29 13:23:20,681 - src.synthesis.ollama_client - INFO - Generated response length: 559 characters
2025-10-29 13:23:20,681 - src.synthesis.ollama_client - INFO - Direct JSON parsing successful
2025-10-29 13:23:20,681 - src.synthesis.ollama_client - INFO - Successfully validated response with 3 keys
2025-10-29 13:23:20,681 - src.agents.base_agent - INFO - Agent MarketingSEO completed successfully
2025-10-29 13:23:20,681 - src.agents.supervisor_agent - INFO - ✅ Agent marketing_seo completed successfully
2025-10-29 13:23:20,681 - src.agents.supervisor_agent - INFO - 📊 Agent marketing_seo result keys: ['marketing_content', 'seo_content', 'generation_quality', 'schema_org_seo']
2025-10-29 13:23:20,681 - src.agents.supervisor_agent - INFO - 🔄 Executing agent: validation
2025-10-29 13:23:20,681 - src.agents.supervisor_agent - INFO - 📋 Agent context keys: ['document_id', 'document_text', 'client_insights', 'founder_insights', 'st_louis_context', 'processing_stage', 'intermediate_results', 'complete_output']
2025-10-29 13:23:20,681 - src.agents.base_agent - INFO - Agent Validation starting processing
2025-10-29 13:23:20,681 - src.agents.base_agent - INFO - Agent Validation completed successfully
2025-10-29 13:23:20,682 - src.agents.supervisor_agent - INFO - ✅ Agent validation completed successfully
2025-10-29 13:23:20,682 - src.agents.supervisor_agent - INFO - 📊 Agent validation result keys: ['quality_scores', 'confidence_scoring', 'final_validation']
2025-10-29 13:23:20,682 - src.agents.supervisor_agent - INFO - ✅ Document What_is_the_relationship_between_experience-depen processed successfully in 2199.79s
2025-10-29 13:23:20,682 - __main__ - INFO - ⏱️ Supervisor processing completed in 2199.79s
2025-10-29 13:23:20,682 - __main__ - INFO - 🔄 Converting result to knowledge entry for What_is_the_relationship_between_experience-depen
2025-10-29 13:23:20,682 - __main__ - INFO - ✅ Document What_is_the_relationship_between_experience-depen processed successfully in 2199.79s
2025-10-29 13:23:20,682 - __main__ - INFO - ✅ Successfully processed: What_is_the_relationship_between_experience-depen.pdf
2025-10-29 13:23:20,713 - __main__ - INFO - 💾 Progress saved: 81/344 documents processed
2025-10-29 13:23:20,922 - __main__ - INFO - 🧹 GPU memory cleared
2025-10-29 13:23:20,922 - __main__ - INFO - 🧹 Memory cleanup completed
2025-10-29 13:23:20,922 - __main__ - INFO - 📖 Processing file 82/344: The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im.pdf
2025-10-29 13:23:20,922 - __main__ - INFO - 🧠 Starting multi-agent processing: The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im
2025-10-29 13:23:20,922 - __main__ - INFO - 📄 Extracting text from PDF: The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im.pdf
2025-10-29 13:23:20,922 - __main__ - INFO - 📄 Extracting text from: The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im.pdf (attempt 1)
2025-10-29 13:23:20,926 - src.extraction.enhanced_pdf_extractor - INFO - Starting enhanced extraction for enlitens_corpus/input_pdfs/The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im.pdf
2025-10-29 13:23:20,926 - docling.datamodel.document - INFO - detected formats: [<InputFormat.PDF: 'pdf'>]
2025-10-29 13:23:20,931 - docling.document_converter - INFO - Going to convert document batch...
2025-10-29 13:23:20,931 - docling.pipeline.base_pipeline - INFO - Processing document The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im.pdf
2025-10-29 13:23:35,912 - docling.document_converter - INFO - Finished converting document The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im.pdf in 14.99 sec.
2025-10-29 13:23:35,956 - src.extraction.enhanced_pdf_extractor - INFO - Enhanced extraction completed for enlitens_corpus/input_pdfs/The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im.pdf
2025-10-29 13:23:35,959 - __main__ - INFO - ✅ Successfully extracted 70062 characters from The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im.pdf
2025-10-29 13:23:35,960 - __main__ - INFO - ✅ Text extracted successfully: 70062 characters
2025-10-29 13:23:35,960 - __main__ - INFO - 🔧 Creating processing context for The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im
2025-10-29 13:23:35,960 - src.extraction.enhanced_extraction_tools - INFO - Analyzing 1 client intakes
2025-10-29 13:23:35,962 - src.extraction.enhanced_extraction_tools - INFO - Auto-chunked single text into 8 samples for topic discovery
2025-10-29 13:23:36,030 - src.extraction.enhanced_extraction_tools - ERROR - Error discovering topics: There needs to be more than 1 sample to build nearest the neighbors graph
2025-10-29 13:23:40,468 - src.extraction.enhanced_extraction_tools - INFO - Sentiment analysis completed: compound=1.000
2025-10-29 13:23:50,401 - src.extraction.enhanced_extraction_tools - INFO - Extracted 20 semantic keywords
2025-10-29 13:23:50,404 - src.extraction.enhanced_extraction_tools - INFO - Analyzing 1 founder transcripts
2025-10-29 13:23:50,711 - src.extraction.enhanced_extraction_tools - INFO - Auto-chunked single text into 8 samples for topic discovery
2025-10-29 13:23:50,997 - src.extraction.enhanced_extraction_tools - ERROR - Error discovering topics: There needs to be more than 1 sample to build nearest the neighbors graph
2025-10-29 13:25:04,993 - src.extraction.enhanced_extraction_tools - INFO - Sentiment analysis completed: compound=1.000
2025-10-29 13:25:40,747 - src.extraction.enhanced_extraction_tools - INFO - Extracted 30 semantic keywords
2025-10-29 13:25:40,747 - __main__ - INFO - ✅ Processing context created
2025-10-29 13:25:40,747 - __main__ - INFO - 🚀 Starting supervisor processing for The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im
2025-10-29 13:25:40,747 - src.agents.supervisor_agent - INFO - 🎯 Supervisor starting document processing: The-inflammation-depression-link--How-social-netw_2025_Brain--Behavior----Im
2025-10-29 13:25:40,747 - src.agents.supervisor_agent - INFO - 📝 Document text length: 70062 characters
2025-10-29 13:25:40,747 - src.agents.supervisor_agent - INFO - 🔬 Stage 1: Starting science extraction
2025-10-29 13:25:40,747 - src.agents.supervisor_agent - INFO - 🔄 Executing agent: science_extraction
2025-10-29 13:25:40,747 - src.agents.supervisor_agent - INFO - 📋 Agent context keys: ['document_id', 'document_text', 'client_insights', 'founder_insights', 'st_louis_context', 'processing_stage', 'intermediate_results']
2025-10-29 13:25:40,748 - src.agents.base_agent - INFO - Agent ScienceExtraction starting processing
2025-10-29 13:25:40,748 - src.synthesis.ollama_client - INFO - Attempt 1/3 for structured generation
2025-10-29 13:25:40,748 - src.synthesis.ollama_client - INFO - Generating response with model: qwen3:32b

=== ... LOG CONTINUES (48,612 total lines, 8,668 Oct 29 entries) ... ===

2025-10-29 13:21:02,414 - src.synthesis.ollama_client - INFO - Generated response length: 83 characters
2025-10-29 13:21:02,414 - src.synthesis.ollama_client - INFO - Direct JSON parsing successful
2025-10-29 13:21:02,414 - src.synthesis.ollama_client - WARNING - All 7 list fields are empty - may indicate poor LLM output
2025-10-29 13:21:02,414 - src.synthesis.ollama_client - WARNING - Attempt 2 failed: All list fields are empty - no content generated
2025-10-29 13:21:02,414 - src.synthesis.ollama_client - INFO - Retrying with temperature 0.7999999999999999
2025-10-29 13:21:02,414 - src.synthesis.ollama_client - INFO - Attempt 3/3 for structured generation
2025-10-29 13:21:02,415 - src.synthesis.ollama_client - INFO - Generating response with model: qwen3:32b
2025-10-29 13:22:07,844 - httpx - INFO - HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
2025-10-29 13:22:07,844 - src.synthesis.ollama_client - INFO - Generated response length: 3218 characters
2025-10-29 13:22:07,844 - src.synthesis.ollama_client - INFO - Direct JSON parsing successful
2025-10-29 13:22:07,844 - src.synthesis.ollama_client - WARNING - All 7 list fields are empty - may indicate poor LLM output
2025-10-29 13:22:07,844 - src.synthesis.ollama_client - WARNING - Attempt 3 failed: All list fields are empty - no content generated
2025-10-29 13:22:07,844 - src.synthesis.ollama_client - ERROR - All 3 attempts failed for structured generation
2025-10-29 13:22:07,844 - src.synthesis.ollama_client - ERROR - Final error: All list fields are empty - no content generated
2025-10-29 13:22:07,844 - src.synthesis.ollama_client - ERROR - Full LLM response on final attempt:
{"content_ideas": [{"category": "TOPIC IDEAS", "ideas": ["How Neuroscience is Rewriting the Story of ADHD in Children (and Adults)", "The Hidden Brain Science Behind Anxiety That Traditional Therapy Misses", "Why Trauma Survivors Are Turning to Neuroscience-Based Healing", "Rewiring Your Brain: Practical Strategies for Everyday Neuroplasticity", "The Neuroscience of Willpower: Why Self-Control Isn't Just 'Trying Harder'"]}, {"category": "ANGLE IDEAS", "ideas": ["Debunking the Myth That ADHD Equals Laziness (with Science)", "Why Feeling 'Broken' is Actually a Sign You Need Neuroscience Therapy", "The Limitations of Talk Therapy for Complex Trauma: A Neuroscientific Perspective", "Your Brain Wasn't Designed for Chronic Stress (And What to Do About It)", "The Neuroscience of 'Why Can't I Just Get Over It?'" ]}, {"category": "HOOK IDEAS", "ideas": ["Did you know your brain can rewire itself in just 4-6 weeks with the right protocol?", "Imagine treating anxiety not with medication, but with science-backed brain training", "They told you it was just in your head. What if your brain actually needs something different?", "What if your trauma symptoms are actually your brain's survival mechanism working perfectly?", "The surprising reason why traditional therapy often fails for ADHD – and what neuroscience does differently"]}, {"category": "SERIES IDEAS", "ideas": ["The Neuroplasticity Project: 4-Week Brain Rewiring Guide", "Understanding the Trauma Brain: From Survival to Recovery", "ADHD Decoded: Science-Based Strategies for Focus and Productiveness", "The Anxiety Equation: Identifying and Modifying Neural Triggers", "From Survive to Thrive: Neuroscience Strategies for Chronic Stress Relief"]}, {"category": "COLLABORATION IDEAS", "ideas": ["Partner with local neurologists for cross-referrals", "Host joint webinars with St. Louis nutritionists on brain-boosting diets", "Collaborate with school districts on ADHD science workshops for parents/teachers", "Guest on local radio shows discussing neuroscience breakthroughs in mental health", "Partner with yoga studios for trauma-informed movement & neuroscience integration"]}, {"category": "TREND IDEAS", "ideas": ["Mental health tech trends and how neuroscience therapy is at the forefront", "The rise of neuroscience-based mental health apps and what they're missing", "How the brain science of resilience is becoming corporate training gold", "Neuroscience therapy for Gen Z: Understanding new generations' mental health needs", "Post-pandemic mental health trends and what neuroscience reveals about long-term recovery"]}, {"category": "SEASONAL IDEAS", "ideas": ["Spring Brain Reset: Neuroscience-Based Strategies for Fresh Starts", "Summer of Focus: ADHD Support for Parents and Students", "Back-to-School Neuroscience Toolkit for St. Louis Families", "Fall Into Healing: Trauma-Informed Seasonal Transition Strategies", "Winter Wellness: Neuroscience Tips for Sustaining Mental Health in Colder Months"]}], "meta": {"data_used": ["Clinical Data", "Content Strategy", "Content Goals"], "strategy_focus": ["ADHD", "anxiety", "trauma", "neuroscience", "St. Louis", "inquiries", "trust", "authority"]}, "status": "complete", "version": "1.0"}
